FECHA HECHO;COD_DEPTO;DEPARTAMENTO;COD_MUNI;MUNICIPIO;CANTIDAD;AÑO;AÑO_MES;DIA;AÑO_SEMANA
2023-08-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;15;2023-W33
2023-08-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;15;2023-W33
2023-08-16;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;16;2023-W33
2023-08-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;17;2023-W33
2023-08-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;17;2023-W33
2023-08-18;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;18;2023-W33
2023-08-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;19;2023-W33
2023-08-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;19;2023-W33
2023-08-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;19;2023-W33
2023-08-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;20;2023-W34
2023-08-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;20;2023-W34
2023-08-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;20;2023-W34
2023-08-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;20;2023-W34
2023-08-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;20;2023-W34
2023-08-21;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;21;2023-W34
2023-08-22;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;22;2023-W34
2023-08-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;24;2023-W34
2023-08-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;26;2023-W34
2023-08-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;26;2023-W34
2023-08-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;26;2023-W34
2023-08-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;26;2023-W34
2023-08-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;27;2023-W35
2023-08-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;27;2023-W35
2023-08-27;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;27;2023-W35
2023-08-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;29;2023-W35
2023-08-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;29;2023-W35
2023-08-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;31;2023-W35
2023-08-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;31;2023-W35
2023-08-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;31;2023-W35
2023-08-31;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-08;31;2023-W35
2023-09-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;1;2023-W35
2023-09-01;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;1;2023-W35
2023-09-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;2;2023-W35
2023-09-02;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;2;2023-W35
2023-09-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;3;2023-W36
2023-09-03;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;3;2023-W36
2023-09-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;4;2023-W36
2023-09-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;4;2023-W36
2023-09-04;11;BOGOTA D.C.;11001;BOGOTA;2;2023;2023-09;4;2023-W36
2023-09-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;4;2023-W36
2023-09-04;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;4;2023-W36
2023-09-05;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;5;2023-W36
2023-09-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;6;2023-W36
2023-09-06;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;6;2023-W36
2023-09-10;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;10;2023-W37
2023-09-12;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;12;2023-W37
2023-09-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;13;2023-W37
2023-09-13;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;13;2023-W37
2023-09-15;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;15;2023-W37
2023-09-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;17;2023-W38
2023-09-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;17;2023-W38
2023-09-17;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;17;2023-W38
2023-09-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;19;2023-W38
2023-09-19;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;19;2023-W38
2023-09-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;20;2023-W38
2023-09-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;20;2023-W38
2023-09-20;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;20;2023-W38
2023-09-22;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;22;2023-W38
2023-09-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;23;2023-W38
2023-09-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;23;2023-W38
2023-09-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;23;2023-W38
2023-09-23;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;23;2023-W38
2023-09-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;24;2023-W39
2023-09-24;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;24;2023-W39
2023-09-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;25;2023-W39
2023-09-25;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;25;2023-W39
2023-09-26;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;26;2023-W39
2023-09-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;28;2023-W39
2023-09-28;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;28;2023-W39
2023-09-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;29;2023-W39
2023-09-29;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;29;2023-W39
2023-09-30;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;30;2023-W39
2023-09-30;11;BOGOTA D.C.;11001;BOGOTA;1;2023;2023-09;30;2023-W39
2021-10-01;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;1;2021-W39
2021-10-01;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-10;1;2021-W39
2021-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;2;2021-W39
2021-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;2;2021-W39
2021-10-03;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;3;2021-W40
2021-10-03;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-10;3;2021-W40
2021-10-06;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;6;2021-W40
2021-10-09;5;ANTIOQUIA;5001;MEDELLIN;5;2021;2021-10;9;2021-W40
2021-10-10;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;10;2021-W41
2021-10-11;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;11;2021-W41
2021-10-11;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;11;2021-W41
2021-10-12;5;ANTIOQUIA;5001;MEDELLIN;3;2021;2021-10;12;2021-W41
2021-10-13;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;13;2021-W41
2021-10-13;5;ANTIOQUIA;5001;MEDELLIN;3;2021;2021-10;13;2021-W41
2021-10-14;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;14;2021-W41
2021-10-15;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;15;2021-W41
2021-10-16;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;16;2021-W41
2021-10-18;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-10;18;2021-W42
2021-10-19;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-10;19;2021-W42
2021-10-20;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;20;2021-W42
2021-10-21;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;21;2021-W42
2021-10-22;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;22;2021-W42
2021-10-24;5;ANTIOQUIA;5001;MEDELLIN;3;2021;2021-10;24;2021-W43
2021-10-25;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;25;2021-W43
2021-10-25;5;ANTIOQUIA;5001;MEDELLIN;3;2021;2021-10;25;2021-W43
2021-10-27;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-10;27;2021-W43
2021-10-27;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-10;27;2021-W43
2021-10-28;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;28;2021-W43
2021-10-30;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;30;2021-W43
2021-10-30;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-10;30;2021-W43
2021-11-03;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-11;3;2021-W44
2021-11-06;5;ANTIOQUIA;5001;MEDELLIN;6;2021;2021-11;6;2021-W44
2021-11-07;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-11;7;2021-W45
2021-11-08;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-11;8;2021-W45
2021-11-11;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-11;11;2021-W45
2021-11-12;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-11;12;2021-W45
2021-11-13;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-11;13;2021-W45
2021-11-14;5;ANTIOQUIA;5001;MEDELLIN;3;2021;2021-11;14;2021-W46
2021-11-16;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-11;16;2021-W46
2021-11-17;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-11;17;2021-W46
2021-11-19;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-11;19;2021-W46
2021-11-20;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-11;20;2021-W46
2021-11-22;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-11;22;2021-W47
2021-11-23;5;ANTIOQUIA;5001;MEDELLIN;4;2021;2021-11;23;2021-W47
2021-11-24;5;ANTIOQUIA;5001;MEDELLIN;9;2021;2021-11;24;2021-W47
2021-11-25;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-11;25;2021-W47
2021-11-26;5;ANTIOQUIA;5001;MEDELLIN;4;2021;2021-11;26;2021-W47
2021-11-27;5;ANTIOQUIA;5001;MEDELLIN;3;2021;2021-11;27;2021-W47
2021-11-28;5;ANTIOQUIA;5001;MEDELLIN;3;2021;2021-11;28;2021-W48
2021-12-01;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-12;1;2021-W48
2021-12-02;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-12;2;2021-W48
2021-12-04;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-12;4;2021-W48
2021-12-05;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;5;2021-W49
2021-12-08;5;ANTIOQUIA;5001;MEDELLIN;5;2021;2021-12;8;2021-W49
2021-12-09;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;9;2021-W49
2021-12-10;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;10;2021-W49
2021-12-11;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;11;2021-W49
2021-12-17;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;17;2021-W50
2021-12-18;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;18;2021-W50
2021-12-19;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;19;2021-W51
2021-12-19;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;19;2021-W51
2021-12-22;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;22;2021-W51
2021-12-23;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-12;23;2021-W51
2021-12-25;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-12;25;2021-W51
2021-12-27;5;ANTIOQUIA;5001;MEDELLIN;1;2021;2021-12;27;2021-W52
2021-12-29;5;ANTIOQUIA;5001;MEDELLIN;2;2021;2021-12;29;2021-W52
2021-12-30;5;ANTIOQUIA;5001;MEDELLIN;3;2021;2021-12;30;2021-W52
2022-01-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;1;2022-W00
2022-01-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;7;2022-W01
2022-01-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;8;2022-W01
2022-01-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;9;2022-W02
2022-01-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;10;2022-W02
2022-01-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;12;2022-W02
2022-01-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;12;2022-W02
2022-01-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;13;2022-W02
2022-01-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;13;2022-W02
2022-01-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;13;2022-W02
2022-01-15;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;15;2022-W02
2022-01-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;23;2022-W04
2022-01-27;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;27;2022-W04
2022-01-28;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;28;2022-W04
2022-01-28;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;28;2022-W04
2022-01-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;29;2022-W04
2022-01-31;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-01;31;2022-W05
2022-02-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;4;2022-W05
2022-02-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;6;2022-W06
2022-02-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;8;2022-W06
2022-02-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;10;2022-W06
2022-02-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;12;2022-W06
2022-02-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;17;2022-W07
2022-02-19;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;19;2022-W07
2022-02-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;21;2022-W08
2022-02-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;21;2022-W08
2022-02-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;21;2022-W08
2022-02-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;22;2022-W08
2022-02-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;22;2022-W08
2022-02-26;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-02;26;2022-W08
2022-03-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;2;2022-W09
2022-03-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;2;2022-W09
2022-03-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;4;2022-W09
2022-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;5;2022-W09
2022-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;5;2022-W09
2022-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;5;2022-W09
2022-03-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;7;2022-W10
2022-03-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;7;2022-W10
2022-03-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;7;2022-W10
2022-03-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;10;2022-W10
2022-03-11;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;11;2022-W10
2022-03-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;12;2022-W10
2022-03-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;20;2022-W12
2022-03-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;20;2022-W12
2022-03-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;21;2022-W12
2022-03-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;21;2022-W12
2022-03-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;23;2022-W12
2022-03-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;25;2022-W12
2022-03-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;25;2022-W12
2022-03-26;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;26;2022-W12
2022-03-26;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;26;2022-W12
2022-03-28;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;28;2022-W13
2022-03-28;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;28;2022-W13
2022-03-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;29;2022-W13
2022-03-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;29;2022-W13
2022-03-29;5;ANTIOQUIA;5001;MEDELLIN;2;2022;2022-03;29;2022-W13
2022-03-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;30;2022-W13
2022-03-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;30;2022-W13
2022-03-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-03;30;2022-W13
2022-04-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;1;2022-W13
2022-04-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;1;2022-W13
2022-04-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;2;2022-W13
2022-04-03;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;3;2022-W14
2022-04-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;5;2022-W14
2022-04-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;5;2022-W14
2022-04-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;8;2022-W14
2022-04-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;8;2022-W14
2022-04-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;13;2022-W15
2022-04-14;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;14;2022-W15
2022-04-14;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;14;2022-W15
2022-04-15;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;15;2022-W15
2022-04-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;16;2022-W15
2022-04-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;17;2022-W16
2022-04-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;17;2022-W16
2022-04-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;17;2022-W16
2022-04-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;17;2022-W16
2022-04-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;23;2022-W16
2022-04-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;23;2022-W16
2022-04-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;23;2022-W16
2022-04-26;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;26;2022-W17
2022-04-27;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;27;2022-W17
2022-04-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-04;30;2022-W17
2022-05-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;1;2022-W18
2022-05-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;4;2022-W18
2022-05-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;4;2022-W18
2022-05-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;5;2022-W18
2022-05-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;6;2022-W18
2022-05-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;6;2022-W18
2022-05-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;6;2022-W18
2022-05-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;7;2022-W18
2022-05-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;9;2022-W19
2022-05-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;9;2022-W19
2022-05-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;10;2022-W19
2022-05-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;12;2022-W19
2022-05-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;13;2022-W19
2022-05-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;13;2022-W19
2022-05-15;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;15;2022-W20
2022-05-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;16;2022-W20
2022-05-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;16;2022-W20
2022-05-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;16;2022-W20
2022-05-19;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;19;2022-W20
2022-05-19;5;ANTIOQUIA;5001;MEDELLIN;2;2022;2022-05;19;2022-W20
2022-05-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;21;2022-W20
2022-05-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;23;2022-W21
2022-05-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;23;2022-W21
2022-05-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;23;2022-W21
2022-05-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;23;2022-W21
2022-05-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;24;2022-W21
2022-05-26;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;26;2022-W21
2022-05-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;29;2022-W22
2022-05-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-05;30;2022-W22
2022-06-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;1;2022-W22
2022-06-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;4;2022-W22
2022-06-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;5;2022-W23
2022-06-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;5;2022-W23
2022-06-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;8;2022-W23
2022-06-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;10;2022-W23
2022-06-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;10;2022-W23
2022-06-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;13;2022-W24
2022-06-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;13;2022-W24
2022-06-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;13;2022-W24
2022-06-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;13;2022-W24
2022-06-15;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;15;2022-W24
2022-06-15;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;15;2022-W24
2022-06-19;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;19;2022-W25
2022-06-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;20;2022-W25
2022-06-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;20;2022-W25
2022-06-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;22;2022-W25
2022-06-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;23;2022-W25
2022-06-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;24;2022-W25
2022-06-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;25;2022-W25
2022-06-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;25;2022-W25
2022-06-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;25;2022-W25
2022-06-28;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;28;2022-W26
2022-06-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-06;29;2022-W26
2022-07-03;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;3;2022-W27
2022-07-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;5;2022-W27
2022-07-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;5;2022-W27
2022-07-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;7;2022-W27
2022-07-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;7;2022-W27
2022-07-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;7;2022-W27
2022-07-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;7;2022-W27
2022-07-11;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;11;2022-W28
2022-07-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;12;2022-W28
2022-07-16;5;ANTIOQUIA;5001;MEDELLIN;2;2022;2022-07;16;2022-W28
2022-07-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;16;2022-W28
2022-07-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;16;2022-W28
2022-07-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;16;2022-W28
2022-07-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;17;2022-W29
